ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
ABNB,Airbnb,Consumer Discretionary,2026-08-06,AMC,2026-08-06,0.074706511051172,0.07770811194162087,0.04818991150443684,0.03636638974554285,0.060013433263330834,0.5502520905084828,2.8742429431850356,2.3524309802853858,iron fly,"short 150 straddle @ bid, long 149P / 152.5C @ ask",credit,75.0,75.0,175.0,0.08035714285714274,22.639410344894248,1486,0.8333333333333333,12,False,,wide market,149.9199981689453,2026-08-07,150.0,10.75,11.2,11.649999999999999,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 150.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 150.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 152.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 149.0}]"
ZTS,Zoetis,Health Care,2026-08-06,BMO,2026-08-05,0.11835875712308419,0.1236191463285546,0.07550115315589963,0.06338525365748417,0.08761705265431509,0.567641713745609,4.533407135931352,2.098799599968242,iron fly,"short 75 straddle @ bid, long 70P / 80C @ ask",credit,360.00000000000017,360.00000000000017,139.9999999999998,0.08888888888888877,24.548218838823576,5252,0.8333333333333333,12,False,,wide market,76.04000091552734,2026-08-21,75.0,8.600000000000001,9.0,9.4,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 75.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 75.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 80.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 70.0}]"
UBER,Uber,Industrials,2026-08-05,BMO,2026-08-04,0.07105153704379023,0.07403806303878825,0.05327757294251111,0.04476643931461494,0.06178870657040728,0.3336106192460761,2.6763899367692097,1.7768473431630125,iron fly,"short 72 straddle @ bid, long 66P / 78C @ ask",credit,364.00000000000006,364.00000000000006,235.99999999999994,0.0840664711632453,33.60562649930293,3367,0.8333333333333333,12,False,,wide market,71.98999786376953,2026-08-07,72.0,4.9,5.115,5.33,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 72.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 72.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 78.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 66.0}]"
XYZ,"Block, Inc.",Financials,2026-08-05,AMC,2026-08-05,0.09599480220452006,0.09983459429270085,0.08166519272232974,0.0638251794181042,0.09950520602655527,0.17546777279902473,1.0294178148412747,0.8578481790343955,iron fly,"short 85 straddle @ bid, long 79P / 91C @ ask",credit,421.0,421.0,179.0,0.07999999999999993,53.59241775504235,826,0.8333333333333333,12,False,,,84.63999938964844,2026-08-07,85.0,7.8,8.125,8.45,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 85.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 85.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 91.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 79.0}]"
ADI,Analog Devices,Information Technology,2026-08-19,BMO,2026-08-18,0.11044202859996712,0.11649004445187007,0.059063039631641556,0.049135173693565175,0.06899090556971794,0.8699008599753905,6.6325746814591415,0.0,screened out,,,,,,0.10952380952380938,23.542759300427154,459,0.8333333333333333,12,True,spread > 10%,spread > 10%,380.2900085449219,2026-08-21,380.0,39.7,42.0,44.3,
AIG,American International Group,Financials,2026-08-06,AMC,2026-08-06,0.03435451349576608,0.04601613734295273,0.044671645202504814,0.037875841354001495,0.051467449051008134,-0.23095481843055643,-1.9456765218831946,0.0,screened out,,,,,,0.6788990825688075,226.06329314512377,65,0.8333333333333333,12,True,spread > 10%,spread > 10%,79.31999969482422,2026-08-07,79.0,1.7999999999999998,2.7249999999999996,3.65,
AFL,Aflac,Financials,2026-08-06,AMC,2026-08-06,0.03595685133946623,0.041550139325605424,0.041185662070673965,0.03291546360265484,0.04945586053869309,-0.12695706389847938,-0.8102881519747752,0.0,screened out,,,,,,0.3111111111111111,213.9411148602532,244,0.8333333333333333,12,True,spread > 10%,spread > 10%,125.1500015258789,2026-08-07,125.0,3.8000000000000003,4.5,5.2,
AKAM,Akamai Technologies,Information Technology,2026-08-06,AMC,2026-08-06,0.14349412419095792,0.15484394192357606,0.12300540595262549,0.10498763132193142,0.14102318058331956,0.16656762424103122,1.4573576278124052,0.0,screened out,,,,,,0.15819209039548024,110.7909006370513,34,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (14% of float short — no short premium),123.3499984741211,2026-08-07,123.0,16.3,17.700000000000003,19.1,
AMAT,Applied Materials,Information Technology,2026-08-13,AMC,2026-08-13,0.13770992768726312,0.1468113144723064,0.056017276110766956,0.04635165362194878,0.06568289859958513,1.4583474465084567,10.831925453488187,0.0,screened out,,,,,,0.13218199933576888,22.282020743373355,28,0.8333333333333333,12,True,spread > 10%,spread > 10%,546.6199951171875,2026-08-14,547.5,70.3,75.275,80.25,
ALL,Allstate,Financials,2026-08-05,AMC,2026-08-05,0.06341407737210361,0.0685557593211931,0.032697318953270646,0.025512053236238542,0.03988258467030275,0.9394274332623969,5.478794959003524,0.0,screened out,,,,,,0.16216216216216223,33.478024464567405,2910,0.8333333333333333,12,True,spread > 10%,spread > 10%,262.55999755859375,2026-08-21,260.0,15.299999999999999,16.65,18.0,
