ticker,name,structure,contracts,entry_side,entry_price,cash_flow,position_risk,position_max_gain,entry_by,earnings_date,session,expiry,spot,edge,score,implied_move_mid,fair_move,n_events
LYB,LyondellBasell,iron fly,3,credit,334.99999999999994,1004.9999999999998,495.0000000000002,1004.9999999999998,2026-07-30,2026-07-31,BMO,2026-08-21,62.31999969482422,3.1056906137532216,15.220959882752979,0.1115211815473935,0.027162587744390777,12
AWK,American Water Works,iron fly,3,credit,335.00000000000006,1005.0000000000002,494.99999999999983,1005.0000000000002,2026-07-29,2026-07-29,AMC,2026-08-21,133.8300018310547,2.5566695672034605,11.906319782854768,0.05697526635040851,0.01601927456961009,12
APH,Amphenol,iron fly,2,credit,790.0,1580.0,419.99999999999994,1580.0,2026-07-28,2026-07-29,BMO,2026-08-21,157.50999450683594,1.4553258915636003,9.555686907961352,0.14030855673124198,0.05714457588434043,12
OKE,Oneok,iron fly,3,credit,335.0000000000001,1005.0000000000003,494.9999999999998,1005.0000000000003,2026-08-03,2026-08-03,AMC,2026-08-21,91.75,1.6628020456343677,8.493597132590471,0.07084468664850137,0.026605314790354165,12
EXE,Expand Energy,iron fly,3,credit,335.00000000000006,1005.0000000000002,494.99999999999983,1005.0000000000002,2026-07-28,2026-07-28,AMC,2026-08-21,93.16999816894531,1.6293615327027657,5.495161643530147,0.08425459004266139,0.03204374483871553,12
