ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
ADM,Archer Daniels Midland,Consumer Staples,2026-08-04,BMO,2026-08-03,0.0789997538813051,0.08210998041206514,0.031374133802119855,0.025618771984916352,0.03712949561932336,1.5179899588484362,10.60524023199315,8.837700193327624,iron fly,"short 80 straddle @ bid, long 75P / 85C @ ask",credit,350.0,350.0,150.0,0.07874015748031496,13.061148707728286,2869,0.8333333333333333,12,False,,,80.37999725341797,2026-08-21,80.0,6.1,6.35,6.6,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 80.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 80.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 85.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 75.0}]"
CLX,Clorox,Consumer Staples,2026-08-03,AMC,2026-08-03,0.08381009967069471,0.0873230978604843,0.04469529983096354,0.03660325406864167,0.05278734559328541,0.8751434711851653,6.194913986771087,4.173220500070363,iron fly,"short 100 straddle @ bid, long 95P / 105C @ ask",credit,355.0,355.0,145.00000000000003,0.08383233532934124,17.962501171851784,2838,0.8333333333333333,12,False,,wide market; squeeze risk (11% of float short — no short premium),99.62999725341797,2026-08-21,100.0,8.0,8.35,8.7,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 100.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 100.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 105.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 95.0}]"
HOOD,Robinhood Markets,Financials,2026-07-29,AMC,2026-07-29,0.09544746604562622,0.09906500849050419,0.07546610848240846,0.06319491506209293,0.087737301902724,0.26477259746175347,2.086847381170316,1.7390394843085963,iron fly,"short 90 straddle @ bid, long 83P / 97C @ ask",credit,478.0,478.0,221.99999999999997,0.07580174927113707,36.209175812330564,4764,0.8333333333333333,12,False,,,89.83999633789062,2026-07-31,90.0,8.25,8.575,8.9,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 90.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 90.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 97.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 83.0}]"
COIN,Coinbase,Financials,2026-07-30,AMC,2026-07-30,0.0916671893041119,0.09400962173948103,0.07099147868222118,0.05716372685151467,0.0848192305129277,0.29124214632070566,1.9162905913723838,1.596908826143653,iron fly,"short 160 straddle @ bid, long 152.5P / 167.5C @ ask",credit,555.0,555.0,195.00000000000003,0.05110732538330494,22.658785259734124,6133,0.8333333333333333,12,False,,squeeze risk (11% of float short — no short premium),160.08999633789062,2026-07-31,160.0,14.3,14.675,15.05,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 160.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 160.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 167.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 152.5}]"
PLTR,Palantir Technologies,Information Technology,2026-08-03,AMC,2026-08-03,0.12235772357723577,0.12398373983739837,0.10595059234535872,0.08549086695582425,0.1264103177348932,0.15485643703053617,1.0277449470328435,0.8564541225273695,iron fly,"short 123 straddle @ bid, long 113P / 133C @ ask",credit,765.0,765.0,234.99999999999997,0.026578073089701018,19.820847864048922,3189,0.8333333333333333,12,False,,,123.0,2026-08-07,123.0,14.85,15.05,15.25,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 123.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 123.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 133.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 113.0}]"
AMZN,Amazon,Consumer Discretionary,2026-07-30,AMC,2026-07-30,0.07026252119500725,0.07346128589619283,0.055554135145953434,0.045749943277532276,0.06535832701437459,0.26475771804225773,1.922674281924572,0.6989313397302368,iron fly,"short 227.5 straddle @ bid, long 220P / 235C @ ask",credit,560.0,560.0,190.00000000000003,0.09105180533751958,43.4957947189773,1693,0.8124999999999999,12,False,,wide market,226.64999389648438,2026-07-31,227.5,15.2,15.924999999999999,16.65,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 227.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 227.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 235.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 220.0}]"
META,Meta Platforms,Communication Services,2026-07-29,AMC,2026-07-29,0.086064106249389,0.0902477780809565,0.07092006880819138,0.0585925688045358,0.08324756881184696,0.2135366997761353,1.5744147944744245,0.18222393454565392,no affordable structure,,,,,,0.09722222222222218,55.251736504379195,928,0.8333333333333333,12,False,,wide market,585.6099853515625,2026-07-31,585.0,47.95,50.400000000000006,52.85,
ABBV,AbbVie,Health Care,2026-07-31,BMO,2026-07-30,0.04253703197588636,0.04652487872362571,0.0404358935834012,0.03449374364545161,0.0463780435213508,0.05196220996455654,0.45317250354308064,0.0,screened out,,,,,,0.18749999999999997,379.5891562404559,102,0.8333333333333333,12,True,spread > 10%,spread > 10%,263.29998779296875,2026-07-31,262.5,10.15,11.2,12.25,
AAPL,Apple Inc.,Information Technology,2026-07-30,AMC,2026-07-30,0.03600047284694468,0.03814423817047937,0.03457094037698291,0.027175224444039633,0.041966656309926194,0.0413506966941964,0.2477229831586952,0.0,screened out,,,,,,0.11909650924024649,299.92537680407196,6564,0.8333333333333333,12,True,spread > 10%,spread > 10%,338.19000244140625,2026-07-31,337.5,11.45,12.175,12.9,
ABNB,Airbnb,Consumer Discretionary,2026-08-06,AMC,2026-08-06,0.07679236926889146,0.08136723382108074,0.04899064391769657,0.03660044049163157,0.06138084734376158,0.5674905069200826,2.875714787308161,0.0,screened out,,,,,,0.11914893617021265,32.91065208650909,213,0.8333333333333333,12,True,spread > 10%,spread > 10%,153.00999450683594,2026-08-07,155.0,11.05,11.75,12.45,
