ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
CRM,Salesforce,Information Technology,2026-08-26,AMC,2026-08-26,0.08734048386554615,0.08976660841736687,0.05487661823443968,0.04153539332922441,0.06821784313965495,0.5915791948479192,3.1185809765160166,2.5988174804300135,iron fly,"short 205 straddle @ bid, long 195P / 215C @ ask",credit,760.0,760.0,240.00000000000003,0.05555555555555555,14.946615288451936,950,0.8333333333333333,12,False,,,206.08999633789062,2026-08-28,205.0,17.5,18.0,18.5,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 205.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 205.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 215.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 195.0}]"
MRVL,Marvell Technology,Information Technology,2026-08-27,AMC,2026-08-27,0.12780798016582542,0.13002064923712167,0.10364357935624849,0.08706988522650481,0.12021727348599216,0.2331490378822015,1.8685693023606418,1.5571410853005347,iron fly,"short 235 straddle @ bid, long 225P / 245C @ ask",credit,789.9999999999999,789.9999999999999,210.00000000000014,0.0346248969497116,18.313461101169207,1509,0.8333333333333333,12,False,,,237.27000427246094,2026-08-28,235.0,29.799999999999997,30.325,30.85,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 235.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 235.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 245.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 225.0}]"
WMT,Walmart,Consumer Staples,2026-08-20,BMO,2026-08-19,0.04925634164200853,0.05013123225731952,0.055598760661016954,0.048948588582416304,0.0622489327396176,-0.11407482727318068,-1.222290809724672,-1.0185756747705599,no trade,,,,,,0.035523978685612814,27.588546662997615,4795,0.8333333333333333,12,False,,,114.30000305175781,2026-08-21,114.0,5.53,5.630000000000001,5.73,
NVDA,Nvidia,Information Technology,2026-08-26,AMC,2026-08-26,0.06331586759781097,0.06389042175024119,0.054281249148798144,0.04161570195214979,0.0669467963454465,0.1664408721370197,0.9141939802900019,0.7618283169083349,no trade,,,,,,0.01814882032667864,12.718946697588583,5836,0.8333333333333333,12,False,,,217.55999755859375,2026-08-28,217.5,13.65,13.774999999999999,13.899999999999999,
AVGO,Broadcom,Information Technology,2026-09-02,AMC,2026-09-02,0.09641910985629007,0.09903994402978006,0.09028769218436489,0.07564157099162705,0.10493381337710272,0.06790978397592667,0.5365260047305667,0.44710500394213887,no trade,,,,,,0.05436337625178823,85.48868512058462,1225,0.8333333333333333,12,False,,,362.4800109863281,2026-09-04,360.0,34.0,34.95,35.9,
A,Agilent Technologies,Health Care,2026-08-26,AMC,2026-08-26,0.08719434061899627,0.09781210165378179,0.05996001877060181,0.04927383968632229,0.07064619785488133,0.4542080273955377,3.266228893005268,0.0,screened out,,,,,,0.2435424354243543,77.97338295325663,686,0.8333333333333333,12,True,spread > 10%,spread > 10%,155.39999389648438,2026-09-18,155.0,11.899999999999999,13.549999999999999,15.2,
ADI,Analog Devices,Information Technology,2026-08-19,BMO,2026-08-18,0.028398434663964897,0.03589990797142732,0.052180851137963016,0.04304702051595359,0.06131468175997244,-0.455769040852148,-3.3369947631424925,0.0,screened out,,,,,,0.5283018867924527,63.0841976521937,288,0.8333333333333333,12,True,spread > 10%,spread > 10%,373.260009765625,2026-08-21,372.5,7.800000000000001,10.600000000000001,13.4,
ADSK,Autodesk,Information Technology,2026-08-27,AMC,2026-08-27,0.08575749363589646,0.10943531670474027,0.04944122318340753,0.040916270512650295,0.05796617585416477,0.7345342229452905,5.459611801900549,0.0,screened out,,,,,,0.5522041763341067,130.39787827233258,214,0.8333333333333333,12,True,spread > 10%,spread > 10%,251.2899932861328,2026-08-28,250.0,15.6,21.55,27.5,
BF-B,Brown–Forman,Consumer Staples,2026-09-02,BMO,2026-09-01,0.09145268983787738,0.09848751213309871,0.0694735289514931,0.058602992310530844,0.08034406559245535,0.31636741674271773,2.5912697341772297,0.0,screened out,,,,,,0.15384615384615363,64.01356568238491,2031,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (13% of float short — no short premium),28.43000030517578,2026-09-18,27.5,2.4000000000000004,2.6,2.8,
BBY,Best Buy,Consumer Discretionary,2026-08-27,BMO,2026-08-26,0.0840712933187935,0.09079699678429698,0.08446081049719323,0.07260695126201291,0.09631466973237354,-0.004611809620423613,-0.042113307230402776,0.0,screened out,,,,,,0.1599999999999999,3453.353966638876,58,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (9% of float short — no short premium),89.20999908447266,2026-08-28,89.0,6.9,7.5,8.1,
CRWD,CrowdStrike,Information Technology,2026-08-26,AMC,2026-08-26,0.09472796477439424,0.10241531270111208,0.06126860656552963,0.05123219760779212,0.07130501552326715,0.5461093386068485,4.272595273972133,0.0,screened out,,,,,,0.16230366492146583,45.9503609048974,91,0.8333333333333333,12,True,spread > 10%,spread > 10%,201.6300048828125,2026-08-28,202.5,17.55,19.1,20.65,
DG,Dollar General,Consumer Staples,2026-08-27,BMO,2026-08-26,0.09197939845114118,0.09892895300078296,0.0809701738085489,0.06160301835230471,0.1003373292647931,0.1359664197908628,0.7285232120857084,0.0,screened out,,,,,,0.15111111111111106,126.24966380930167,36,0.8333333333333333,12,True,spread > 10%,spread > 10%,122.30999755859375,2026-08-28,122.0,10.4,11.25,12.1,
DE,Deere & Company,Industrials,2026-08-20,BMO,2026-08-19,0.051926355418172226,0.0568348168756114,0.05523729880468301,0.048999466266787306,0.06147513134257872,-0.05994035657352028,-0.6802531197132258,0.0,screened out,,,,,,0.18905472636815931,296.49926830140794,369,0.8333333333333333,12,True,spread > 10%,spread > 10%,580.6300048828125,2026-08-21,580.0,27.299999999999997,30.15,33.0,
DLTR,Dollar Tree,Consumer Staples,2026-08-27,BMO,2026-08-26,0.09519114342081597,0.10960255158811083,0.08570202978614484,0.0715091239751985,0.09989493559709119,0.11072215743722329,0.8568539942550102,0.0,screened out,,,,,,0.302788844621514,303.7461394632001,86,0.8333333333333333,12,True,spread > 10%,spread > 10%,131.83999633789062,2026-08-28,132.0,10.649999999999999,12.549999999999999,14.45,
EL,Estée Lauder Companies (The),Consumer Staples,2026-08-19,BMO,2026-08-18,0.03469033696452858,0.04489337724821345,0.08481029759755458,0.06769654186890339,0.10192405332620577,-0.5909655083496743,-3.7533398609721,0.0,screened out,,,,,,0.5882352941176471,40.714478442593574,747,0.8333333333333333,12,True,spread > 10%,spread > 10%,98.01000213623047,2026-08-21,98.0,2.4,3.4000000000000004,4.4,
HPE,Hewlett Packard Enterprise,Information Technology,2026-09-02,AMC,2026-09-02,0.1458686211969792,0.1590438514986418,0.06896355110091844,0.0550594776187632,0.08286762458307367,1.1151553083964747,7.088680735297271,0.0,screened out,,,,,,0.1806451612903224,34.26361951222638,136,0.8333333333333333,12,True,spread > 10%,spread > 10%,53.130001068115234,2026-09-04,53.0,7.050000000000001,7.75,8.45,
