ticker,name,structure,contracts,entry_side,entry_price,cash_flow,position_risk,position_max_gain,entry_by,earnings_date,session,expiry,spot,edge,score,implied_move_mid,fair_move,n_events
AMZN,Amazon,iron fly,2,credit,794.9999999999999,1589.9999999999998,410.0000000000001,1589.9999999999998,2026-07-30,2026-07-30,AMC,2026-07-31,235.5,0.5585112428234221,3.3095197469318376,0.08280254777070063,0.053129259190132186,12
OKE,Oneok,iron fly,2,credit,310.00000000000006,620.0000000000001,379.9999999999999,620.0000000000001,2026-08-03,2026-08-03,AMC,2026-08-21,89.06999969482422,1.1123931796688613,1.4038685911086377,0.06427528931868487,0.030427711061233716,12
