ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
CCL,Carnival Corporation,Consumer Discretionary,2026-09-29,BMO,2026-09-28,0.0780174359143141,0.081688844663223,0.0524129310189622,0.04391138933866871,0.06091447269925569,0.48851503622433523,3.8598568010255496,0.9460433335847033,iron fly,"short 22 straddle @ bid, long 19P / 25C @ ask",credit,142.0,142.0,158.0,0.09411764705882347,28.677834341373135,7165,0.8333333333333333,12,False,,wide market,21.790000915527344,2026-10-02,22.0,1.62,1.7000000000000002,1.78,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 22.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 22.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 25.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 19.0}]"
MU,Micron Technology,Information Technology,2026-09-30,AMC,2026-09-30,0.09284795172724973,0.09606396600337426,0.08332577558251197,0.07123773142107731,0.09541381974394664,0.11427647781458186,1.009561247801359,0.8413010398344657,no trade,,,,,,0.0692748567156741,67.5478845852225,1398,0.8333333333333333,12,False,,,1080.530029296875,2026-10-02,1080.0,96.85,100.32499999999999,103.8,
NKE,"Nike, Inc.",Consumer Discretionary,2026-10-01,AMC,2026-10-01,0.08266184665892844,0.0836343389725629,0.08002430351886028,0.06635237289453302,0.09369623414318753,0.03295927642090051,0.24724198660697064,0.20603498883914217,no trade,,,,,,0.02352941176470583,73.74228681691399,5626,0.8333333333333333,12,False,,,35.9900016784668,2026-10-02,36.0,2.94,2.9749999999999996,3.01,
COST,Costco,Consumer Staples,2026-09-24,AMC,2026-09-24,0.029755265684853576,0.031121721184907768,0.03087858589725443,0.025327071232922136,0.03643010056158672,-0.036378615786959806,-0.2593251159836553,-0.08810248785761667,no trade,,,,,,0.09184629803186488,243.28868740529256,524,0.8333333333333333,12,False,,wide market,896.47998046875,2026-09-25,897.5,25.450000000000003,26.675,27.9,
ACN,Accenture,Information Technology,2026-10-01,BMO,2026-09-30,0.09272306893883084,0.10653288771695457,0.06964342238510132,0.059054129661129925,0.08023271510907272,0.3313973633591404,2.793281458383041,0.0,screened out,,,,,,0.29787234042553185,119.67097282858661,1123,0.8333333333333333,12,True,spread > 10%,spread > 10%,177.41000366210938,2026-10-02,177.5,14.0,16.45,18.9,
DRI,Darden Restaurants,Consumer Discretionary,2026-09-24,BMO,2026-09-23,0.05862767650042731,0.06514186277825255,0.04548771762281924,0.03429169660192377,0.056683738643714704,0.2888682827870949,1.504121086063807,0.0,screened out,,,,,,0.22222222222222215,99.15078636853487,927,0.75,12,True,spread > 10%,spread > 10%; single-source date,207.24000549316406,2026-10-16,210.0,10.8,12.15,13.5,
FDS,FactSet,Financials,2026-09-30,BMO,2026-09-29,0.10211981566820276,0.11502304147465438,0.04722686175728849,0.04055282230120888,0.0539009012133681,1.162324826769644,10.540964013651847,0.0,screened out,,,,,,0.2527075812274368,47.01232084318963,212,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (14% of float short — no short premium),271.25,2026-10-16,270.0,24.2,27.7,31.2,
JBL,Jabil,Information Technology,2026-09-30,BMO,2026-09-29,0.09140944277843643,0.09977791289195526,0.06654488690378918,0.052914146323524786,0.08017562748405357,0.3736508848620708,2.3378344427658244,0.0,screened out,,,,,,0.18309859154929575,67.31244391179014,80,0.8333333333333333,12,True,spread > 10%,spread > 10%,310.69000244140625,2026-10-02,310.0,25.8,28.4,31.0,
MKC,McCormick & Company,Consumer Staples,2026-10-01,BMO,2026-09-30,0.08939774210125526,0.09410288642237394,0.042688448285691474,0.035571276095846906,0.04980562047553604,1.094190482234512,8.411013441468231,0.0,screened out,,,,,,0.10526315789473688,20.14650163497407,4254,0.8333333333333333,12,True,spread > 10%,spread > 10%,47.81999969482422,2026-10-16,50.0,4.05,4.275,4.5,
PEP,PepsiCo,Consumer Staples,2026-10-08,BMO,2026-10-07,0.04756145368936462,0.052282483957135834,0.03759793873482803,0.03295965935124829,0.04223621811840777,0.26500162747770806,2.7530124233006044,0.0,screened out,,,,,,0.19852337981952406,94.7663608538398,647,0.8333333333333333,12,True,spread > 10%,spread > 10%,128.14999389648438,2026-10-09,128.0,5.49,6.095,6.699999999999999,
STZ,Constellation Brands,Consumer Staples,2026-10-06,AMC,2026-10-06,0.06741966606886042,0.07705104693584047,0.04290143410648188,0.03276971784771489,0.053033150365248874,0.5715014538097721,3.101406048140593,0.0,screened out,,,,,,0.28571428571428586,78.56505217634555,86,0.8333333333333333,12,True,spread > 10%,spread > 10%,114.20999908447266,2026-10-09,117.0,6.6,7.7,8.8,
