ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
CCL,Carnival Corporation,Consumer Discretionary,2026-09-29,BMO,2026-09-28,0.08562271002449685,0.08882783820723203,0.04833815998096574,0.041703173583761834,0.05497314637816964,0.7713274576072562,7.201805169627239,6.001504308022699,iron fly,"short 22 straddle @ bid, long 19P / 25C @ ask",credit,141.0,141.0,159.0,0.07486631016042788,17.192795294528544,4098,0.8333333333333333,12,False,,,21.84000015258789,2026-10-02,22.0,1.7999999999999998,1.8699999999999999,1.94,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 22.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 22.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 25.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 19.0}]"
GIS,General Mills,Consumer Staples,2026-09-23,BMO,2026-09-22,0.08810572761254776,0.09223568359438591,0.037113238885835294,0.03176192104161712,0.04246455673005347,1.3739703204986065,12.2123139485658,3.1802900907724445,iron fly,"short 37.5 straddle @ bid, long 32.5P / 42.5C @ ask",credit,260.00000000000006,260.00000000000006,239.99999999999994,0.0937499999999998,16.19829149336924,24394,0.8333333333333333,12,False,,wide market; squeeze risk (11% of float short — no short premium),36.31999969482422,2026-10-16,37.5,3.0500000000000003,3.2,3.3499999999999996,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 37.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 37.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 42.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 32.5}]"
MU,Micron Technology,Information Technology,2026-09-30,AMC,2026-09-30,0.10218547080860527,0.10410514005789988,0.08332576336862443,0.07123772343959442,0.09541380329765445,0.22633704964150722,1.999546758365065,1.6662889653042208,no affordable structure,,,,,,0.03757225433526017,20.357359788361187,618,0.8333333333333333,12,False,,,1015.7999877929688,2026-10-02,1015.0,101.85,103.8,105.75,
NKE,"Nike, Inc.",Consumer Discretionary,2026-10-01,AMC,2026-10-01,0.09222754589695505,0.09490284875503466,0.07999360105767186,0.06631375885173833,0.0936734432636054,0.1529365433925527,1.146140684226947,0.9551172368557891,iron fly,"short 36 straddle @ bid, long 31P / 41C @ ask",credit,267.99999999999994,267.99999999999994,232.00000000000009,0.05801526717557264,43.735735173322404,3061,0.8333333333333333,12,False,,,35.5099983215332,2026-10-02,36.0,3.1799999999999997,3.275,3.37,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 36.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 36.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 41.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 31.0}]"
ACN,Accenture,Information Technology,2026-10-01,BMO,2026-09-30,0.09625462323482131,0.10645926810498862,0.06964341255320376,0.059054114011656764,0.08023271109475076,0.3821066444911504,3.2206975255018775,0.0,screened out,,,,,,0.2120343839541548,76.69433001194834,390,0.8333333333333333,12,True,spread > 10%,spread > 10%,181.2899932861328,2026-10-02,182.5,15.6,17.45,19.3,
AZO,AutoZone,Consumer Discretionary,2026-09-22,BMO,2026-09-21,0.09734494478574818,0.10538260077723197,0.041039739156165336,0.03386049843448903,0.04821897987784164,1.3719679215145353,10.051306862715743,0.0,screened out,,,,,,0.165137614678899,28.550312183784282,36,0.8333333333333333,12,True,spread > 10%,spread > 10%,2855.31005859375,2026-10-16,2870.0,255.0,277.95,300.9,
COST,Costco,Consumer Staples,2026-09-24,AMC,2026-09-24,0.035658040329110324,0.0376405938634618,0.030636064155253696,0.025180971506294496,0.0360911568042129,0.16392367336766472,1.1798451609511411,0.0,screened out,,,,,,0.111198120595145,78.9551151067678,330,0.8333333333333333,12,True,spread > 10%,spread > 10%,895.3099975585938,2026-09-25,895.0,30.15,31.925,33.7,
CTAS,Cintas,Industrials,2026-09-23,BMO,2026-09-22,0.04553734075993618,0.0576806316292525,0.042343012970465124,0.03394718908507788,0.05073883685585237,0.07543931254252373,0.4876055704445354,0.0,screened out,,,,,,0.5333333333333334,760.3033670709863,50,0.8333333333333333,12,True,spread > 10%,spread > 10%,197.63999938964844,2026-09-25,200.0,6.6,9.0,11.4,
DRI,Darden Restaurants,Consumer Discretionary,2026-09-24,BMO,2026-09-23,0.07621368545983508,0.09269877729910973,0.04141294358881953,0.032083478245631854,0.0507424089320072,0.8403349014874395,4.780620232911918,0.0,screened out,,,,,,0.4326018808777429,94.73988744478224,574,0.8333333333333333,12,True,spread > 10%,spread > 10%,209.27999877929688,2026-10-16,210.0,12.5,15.95,19.4,
FDS,FactSet,Financials,2026-09-30,BMO,2026-09-29,0.11749991747791877,0.13705387675835204,0.05352343661016149,0.045790111342746916,0.06125676187757607,1.195298450914702,10.602458198105715,0.0,screened out,,,,,,0.33283358320839607,61.12858667813356,48,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (14% of float short — no short premium),283.8299865722656,2026-10-16,280.0,27.799999999999997,33.35,38.900000000000006,
JBL,Jabil,Information Technology,2026-09-30,BMO,2026-09-29,0.10615214882170591,0.11616650248413099,0.06654487759580044,0.052914129292914384,0.08017562589868649,0.5951963946268501,3.723983282148409,0.0,screened out,,,,,,0.18867924528301888,50.568258567003284,31,0.8333333333333333,12,True,spread > 10%,spread > 10%,299.57000732421875,2026-10-02,300.0,28.799999999999997,31.799999999999997,34.8,
MKC,McCormick & Company,Consumer Staples,2026-10-01,BMO,2026-09-30,0.08672003066791024,0.09236452970546655,0.04371034435613988,0.036861957044098344,0.050558731668181416,0.9839704295472773,8.048787468583317,0.0,screened out,,,,,,0.13017751479289938,26.2475712872687,2416,0.8333333333333333,12,True,spread > 10%,spread > 10%,48.720001220703125,2026-10-16,50.0,3.95,4.225,4.5,
