ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
MPC,Marathon Petroleum,Energy,2026-08-04,BMO,2026-08-03,0.09459239063777902,0.09834994674256127,0.03799163649170668,0.031618436069633445,0.04436483691377991,1.489821428419592,11.381962233977394,9.484968528314495,no affordable structure,,,,,,0.07944732297063906,13.27740649916053,1382,0.8333333333333333,12,False,,,306.04998779296875,2026-08-21,310.0,27.8,28.950000000000003,30.1,
SYK,Stryker Corporation,Health Care,2026-07-30,AMC,2026-07-30,0.07948643830021143,0.0825158669831596,0.03797618148056815,0.032802870071615746,0.04314949288952056,1.093060313103977,10.283460811578655,8.569550676315545,no affordable structure,,,,,,0.07622504537205087,14.596048856602582,669,0.8333333333333333,12,False,,,346.6000061035156,2026-08-21,350.0,26.5,27.55,28.6,
ADM,Archer Daniels Midland,Consumer Staples,2026-08-04,BMO,2026-08-03,0.07724212522754959,0.08054820840849529,0.029871738649526722,0.025231171931728413,0.03451230536732503,1.585792749923292,13.082429610493257,7.847760953116925,iron fly,"short 82.5 straddle @ bid, long 77.5P / 87.5C @ ask",credit,340.00000000000006,340.00000000000006,159.99999999999997,0.08560311284046689,13.958438677718256,1642,0.8333333333333333,12,False,,wide market,83.18000030517578,2026-08-21,82.5,6.15,6.425000000000001,6.7,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 82.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 82.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 87.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 77.5}]"
UBER,Uber,Industrials,2026-08-05,BMO,2026-08-04,0.07986994869409976,0.08269720351512985,0.05233416611035374,0.04398841496786479,0.06067991725284269,0.5261530780042059,4.228482057135054,3.5237350476125444,iron fly,"short 71 straddle @ bid, long 65P / 77C @ ask",credit,373.99999999999994,373.99999999999994,226.00000000000006,0.07079646017699122,20.53513323931437,675,0.8333333333333333,12,False,,,70.73999786376953,2026-08-07,71.0,5.449999999999999,5.6499999999999995,5.85,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 71.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 71.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 77.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 65.0}]"
OXY,Occidental Petroleum,Energy,2026-08-05,AMC,2026-08-05,0.05970702729054072,0.062117559448233356,0.03848089754267549,0.03199132952401316,0.04497046556133782,0.5516017323744946,4.191867287103559,3.363040525367772,iron fly,"short 54 straddle @ bid, long 50P / 58C @ ask",credit,227.99999999999997,227.99999999999997,172.00000000000003,0.08074534161490678,22.712874992531972,965,0.8333333333333333,12,False,,wide market,53.93000030517578,2026-08-07,54.0,3.09,3.2199999999999998,3.3499999999999996,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 54.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 54.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 58.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 50.0}]"
HOOD,Robinhood Markets,Financials,2026-07-29,AMC,2026-07-29,0.10942216220622081,0.11265631478374458,0.07711327212210611,0.06458556597845888,0.08964097826575335,0.41897962821438467,3.305239846545955,2.7543665387882954,iron fly,"short 93 straddle @ bid, long 85P / 101C @ ask",credit,577.0,577.0,223.00000000000006,0.059113300492610814,20.020202297905005,5665,0.8333333333333333,12,False,,,92.76000213623047,2026-07-31,93.0,9.85,10.149999999999999,10.45,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 93.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 93.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 101.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 85.0}]"
MSFT,Microsoft,Information Technology,2026-07-29,AMC,2026-07-29,0.07200965949024513,0.07296300890979823,0.05377417158142085,0.045397086541126154,0.06215125662171555,0.3391123911823254,2.7898250037493995,2.324854169791166,iron fly,"short 392.5 straddle @ bid, long 382.5P / 402.5C @ ask",credit,815.0000000000002,815.0000000000002,184.99999999999977,0.026478375992938973,10.455979289611177,3511,0.8333333333333333,12,False,,,393.3500061035156,2026-07-31,392.5,27.950000000000003,28.325000000000003,28.7,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 392.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 392.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 402.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 382.5}]"
AME,Ametek,Industrials,2026-08-04,BMO,2026-08-03,0.0737273766308886,0.07704096659182742,0.040934941323304025,0.032848730355091296,0.049021152291516754,0.8010866572053942,5.197339675579779,2.189890312744272,no affordable structure,,,,,,0.08988764044943828,20.20947776435753,5983,0.8333333333333333,12,False,,wide market,241.42999267578125,2026-08-21,240.0,17.0,17.8,18.6,
COIN,Coinbase,Financials,2026-07-30,AMC,2026-07-30,0.09708159971732616,0.098868377626234,0.07115888213778689,0.05728612428299339,0.08503163999258039,0.36429349085816737,2.394805358651744,1.9956711322097866,iron fly,"short 167.5 straddle @ bid, long 160P / 175C @ ask",credit,595.0,595.0,154.99999999999997,0.03680981595092033,13.785421250109566,5305,0.8333333333333333,12,False,,squeeze risk (11% of float short — no short premium),167.89999389648438,2026-07-31,167.5,16.0,16.3,16.6,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 167.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 167.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 175.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 160.0}]"
PFE,Pfizer,Health Care,2026-08-04,BMO,2026-08-03,0.04178217821782179,0.04356435643564357,0.03212503068603033,0.027280445532741143,0.036969615839319514,0.300611309174279,2.5547286062958277,1.5639136412948327,iron fly,"short 25 straddle @ bid, long 22P / 28C @ ask",credit,97.0,97.0,203.00000000000003,0.08530805687203798,36.908998479205756,10429,0.8333333333333333,12,False,,wide market,25.25,2026-08-07,25.0,1.01,1.0550000000000002,1.1,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 25.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 25.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 28.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 22.0}]"
