ticker,name,structure,contracts,entry_side,entry_price,cash_flow,position_risk,position_max_gain,entry_by,earnings_date,session,expiry,spot,edge,score,implied_move_mid,fair_move,n_events
CRM,Salesforce,iron fly,2,credit,539.9999999999997,1079.9999999999993,420.0000000000006,1079.9999999999993,2026-08-26,2026-08-26,AMC,2026-08-28,196.13999938964844,0.5228718427940774,2.3523730655338624,0.08718262492715433,0.05724882585470664,12
MRVL,Marvell Technology,iron fly,2,credit,525.0000000000002,1050.0000000000005,449.99999999999966,1050.0000000000005,2026-08-27,2026-08-27,AMC,2026-08-28,216.0,0.2899424516780237,1.968087871434034,0.1329861111111111,0.1030946077773593,12
