ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
CRM,Salesforce,Information Technology,2026-08-26,AMC,2026-08-26,0.08766117634908775,0.09097395336228001,0.05724885080961939,0.043658624206088854,0.07083907741314993,0.5312303235676173,2.8679754612227844,2.3899795510189867,iron fly,"short 195 straddle @ bid, long 190P / 200C @ ask",credit,345.0000000000001,345.0000000000001,154.9999999999999,0.07558139534883723,21.785752680392893,859,0.8333333333333333,12,False,,,196.2100067138672,2026-08-28,195.0,16.55,17.200000000000003,17.85,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 195.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 195.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 200.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 190.0}]"
MRVL,Marvell Technology,Information Technology,2026-08-27,AMC,2026-08-27,0.13455994696467832,0.14052787766687744,0.10309460917125834,0.08687372724227246,0.11931549110024423,0.3052083716729601,2.486053291836531,1.1702133695883177,no affordable structure,,,,,,0.08870292887029296,37.933364907000225,1918,0.8333333333333333,12,False,,wide market,222.02000427246094,2026-08-28,220.0,28.549999999999997,29.875,31.2,
WMT,Walmart,Consumer Staples,2026-08-20,BMO,2026-08-19,0.049145485945850026,0.05005639080451097,0.05528218355027954,0.04856191338507057,0.062002453715488515,-0.1110067875457225,-1.1703088501639587,-0.9752573751366321,no trade,,,,,,0.03706972639011458,29.6871352436673,23404,0.8333333333333333,12,False,,,115.2699966430664,2026-08-21,115.0,5.5600000000000005,5.665,5.77,
NVDA,Nvidia,Information Technology,2026-08-26,AMC,2026-08-26,0.06661929186370966,0.0670634204761344,0.05624592419015101,0.04248755373130902,0.07000429464899299,0.18442878880413321,0.9662850735269222,0.8052375612724351,no trade,,,,,,0.013333333333333286,8.562862638269301,16690,0.8333333333333333,12,False,,,225.16000366210938,2026-08-28,225.0,14.9,15.0,15.1,
TGT,Target Corporation,Consumer Staples,2026-08-19,BMO,2026-08-18,0.06910279838968804,0.07055929765317091,0.07346620497203113,0.0597015063823932,0.08723090356166906,-0.059393384808760115,-0.4062669327275116,-0.3385557772729263,no trade,,,,,,0.042154566744730775,66.75973169113976,1867,0.8333333333333333,12,False,,,154.47999572753906,2026-08-21,155.0,10.45,10.675,10.9,
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,2026-08-26,BMO,2026-08-25,0.11197118881933367,0.11755939972159248,0.07896056228360059,0.0622982705251752,0.09562285404202597,0.4180647348630786,2.539051625164529,0.019555234328133005,no affordable structure,,,,,,0.099815157116451,33.85704234489287,2252,0.8333333333333333,12,False,,wide market,241.5800018310547,2026-09-18,240.0,25.7,27.049999999999997,28.4,
A,Agilent Technologies,Health Care,2026-08-26,AMC,2026-08-26,0.08752440656326207,0.09560358255371704,0.05561874204209248,0.04442705625013485,0.06681042783405011,0.5736495172261045,3.6536318487170902,0.0,screened out,,,,,,0.18461538461538451,50.64414806401776,2108,0.8333333333333333,12,True,spread > 10%,spread > 10%,148.52999877929688,2026-09-18,150.0,11.8,13.0,14.2,
ADI,Analog Devices,Information Technology,2026-08-19,BMO,2026-08-18,0.06330413999510326,0.06856878449773864,0.054553054804249795,0.04517021964843128,0.06393588996006831,0.16041421002461875,1.1953093701793185,0.0,screened out,,,,,,0.16632860040567943,120.31980920807187,937,0.8333333333333333,12,True,spread > 10%,spread > 10%,389.3900146484375,2026-08-21,390.0,22.6,24.65,26.7,
ADSK,Autodesk,Information Technology,2026-08-27,AMC,2026-08-27,0.09576412480847692,0.12318206925571719,0.051813429643091255,0.04303946945385077,0.06058738983233174,0.8482491019825011,6.419816104594639,0.0,screened out,,,,,,0.5726141078838174,124.7668294850266,82,0.8333333333333333,12,True,spread > 10%,spread > 10%,251.66000366210938,2026-08-28,250.0,17.2,24.1,31.0,
BBY,Best Buy,Consumer Discretionary,2026-08-27,BMO,2026-08-26,0.09025688689267873,0.09835686392150887,0.08446081367654283,0.07260694422144773,0.09631468313163793,0.06862440656009965,0.6266516990033929,0.0,screened out,,,,,,0.17948717948717954,279.4987822541759,156,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (9% of float short — no short premium),86.41999816894531,2026-08-28,86.0,7.1,7.8,8.5,
