ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
A,Agilent Technologies,Health Care,2026-08-26,AMC,2026-08-26,0.09511602453799294,0.09848893320955297,0.05950328296871321,0.04898198118643622,0.0700245847509902,0.5985004489248917,4.337988828727555,3.614990690606296,iron fly,"short 150 straddle @ bid, long 145P / 155C @ ask",credit,300.0000000000001,300.0000000000001,199.99999999999991,0.07092198581560283,18.942145552026652,2501,0.8333333333333333,12,False,,,148.24000549316406,2026-09-18,150.0,13.600000000000001,14.100000000000001,14.600000000000001,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 150.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 150.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 155.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 145.0}]"
CSCO,Cisco,Information Technology,2026-08-12,AMC,2026-08-12,0.0918227337116457,0.09283177474144401,0.06318289012471305,0.052904803464540386,0.07346097678488572,0.45328479799518706,3.5711728023507696,2.9759773352923076,iron fly,"short 124 straddle @ bid, long 115P / 133C @ ask",credit,673.0,673.0,226.99999999999994,0.02197802197802198,7.046414389348789,694,0.8333333333333333,12,False,,,123.87999725341797,2026-08-14,124.0,11.25,11.375,11.5,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 124.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 124.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 133.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 115.0}]"
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,2026-08-26,BMO,2026-08-25,0.11401183233070773,0.11829492442184344,0.07733665300671488,0.06134593773438049,0.09332736827904928,0.4742276514191591,2.9393875771741853,2.449489647645154,no affordable structure,,,,,,0.07513416815742402,23.35689788070768,851,0.8333333333333333,12,False,,,245.14999389648438,2026-09-18,250.0,26.9,27.95,29.0,
NVDA,Nvidia,Information Technology,2026-08-26,AMC,2026-08-26,0.07307331995003119,0.07363113155270319,0.0500594959645084,0.03862488167273014,0.061494110256286656,0.45972943878298983,2.5794063592554433,2.149505299379536,iron fly,"short 225 straddle @ bid, long 215P / 235C @ ask",credit,780.0000000000001,780.0000000000001,219.99999999999994,0.015267175572519083,4.847622046843619,19480,0.8333333333333333,12,False,,,224.08999633789062,2026-08-28,225.0,16.25,16.375,16.5,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 225.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 225.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 235.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 215.0}]"
CRM,Salesforce,Information Technology,2026-08-26,AMC,2026-08-26,0.0956962512885357,0.10009310607746844,0.05680612013789726,0.043398893792828686,0.07021334648296583,0.6846116414258249,3.717517016559574,1.2559179109998322,iron fly,"short 195 straddle @ bid, long 190P / 200C @ ask",credit,314.9999999999999,314.9999999999999,185.00000000000014,0.09189189189189205,22.611673752920975,730,0.8333333333333333,12,False,,wide market,193.32000732421875,2026-08-28,195.0,17.65,18.5,19.35,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 195.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 195.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 200.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 190.0}]"
WMT,Walmart,Consumer Staples,2026-08-20,BMO,2026-08-19,0.05404706391296454,0.0564606489042931,0.0552822026103556,0.048561929578577315,0.06200247564213389,-0.02234242919184439,-0.23554902413801415,-0.10487629330972122,no trade,,,,,,0.08931419457735254,390.8200749319379,755,0.8333333333333333,12,False,,wide market,116.01000213623047,2026-08-21,116.0,5.99,6.2700000000000005,6.550000000000001,
COHR,Coherent Corp.,Information Technology,2026-08-12,AMC,2026-08-12,0.10558429438014583,0.11078618371711706,0.09078856420577064,0.06991658936569556,0.11166053904584572,0.16296909532395437,0.9085008935077382,0.055445571618874416,no trade,,,,,,0.09853528628495328,70.31608816414358,852,0.8333333333333333,12,False,,wide market,355.6400146484375,2026-08-14,355.0,35.7,37.55,39.4,
ADI,Analog Devices,Information Technology,2026-08-19,BMO,2026-08-18,0.0725749825236195,0.07829774100218449,0.054110313139308586,0.04491048628518366,0.06331013999343352,0.3412412221081236,2.5722571368093194,0.0,screened out,,,,,,0.15770609318996423,61.986037870003805,127,0.8333333333333333,12,True,spread > 10%,spread > 10%,384.42999267578125,2026-08-21,385.0,25.7,27.9,30.1,
AMAT,Applied Materials,Information Technology,2026-08-13,AMC,2026-08-13,0.07333758680932514,0.07607406392907608,0.057186915654505885,0.047151025668578456,0.06722280564043331,0.2824189934004023,2.0624678210941516,0.0,screened out,,,,,,0.07462686567164178,33.88685328949181,124,0.8333333333333333,12,True,OI < 500,OI < 500,548.1500244140625,2026-08-14,547.5,38.7,40.2,41.7,
AMCR,Amcor,Materials,2026-08-12,BMO,2026-08-11,0.03114261076529494,0.051546390232212316,0.058820904049659006,0.04939629897831449,0.06824550912100352,-0.47055198711323654,-3.763818261318453,0.0,screened out,,,,,,1.3103448275862069,147.4352428980425,320,0.8333333333333333,12,True,spread > 10%,spread > 10%,46.560001373291016,2026-08-21,47.0,0.5,1.45,2.4,
CRWD,CrowdStrike,Information Technology,2026-08-26,AMC,2026-08-26,0.11137163015579267,0.11745874354487446,0.05704682502592303,0.04824135208534071,0.06585229796650535,0.9522844628983916,7.906749668557457,0.0,screened out,,,,,,0.10931174089068822,22.410069854939547,549,0.8333333333333333,12,True,spread > 10%,spread > 10%,221.77999877929688,2026-08-28,220.0,23.35,24.700000000000003,26.05,
DE,Deere & Company,Industrials,2026-08-20,BMO,2026-08-19,0.06429804402307117,0.07276892811644944,0.061270263247115375,0.05415032858554864,0.06839019790868212,0.049416807036459766,0.5450055410495951,0.0,screened out,,,,,,0.26348808030112947,559.5440832868242,322,0.8333333333333333,12,True,spread > 10%,spread > 10%,619.77001953125,2026-08-21,620.0,34.599999999999994,39.849999999999994,45.1,
EL,Estée Lauder Companies (The),Consumer Staples,2026-08-19,BMO,2026-08-18,0.10207572957172627,0.11975364921822636,0.08458151615097957,0.06736340330051444,0.10179962900144471,0.20683258254107437,1.302151061196192,0.0,screened out,,,,,,0.34636871508379885,202.10019417661294,62,0.8333333333333333,12,True,spread > 10%,spread > 10%,87.68000030517578,2026-08-21,88.0,7.4,8.95,10.5,
HD,Home Depot (The),Consumer Discretionary,2026-08-18,BMO,2026-08-17,0.05088373285002356,0.05372273940388753,0.03361771193305119,0.026697415884104223,0.040538007981998164,0.5135989311633463,3.1975701979626896,0.0,screened out,,,,,,0.11158798283261798,32.885475669420195,114,0.8333333333333333,12,True,spread > 10%,spread > 10%,343.42999267578125,2026-08-21,342.5,16.5,17.475,18.45,
HPQ,HP Inc.,Information Technology,2026-08-26,AMC,2026-08-26,0.11185109027315407,0.12021857641572589,0.0496012396128918,0.038358697840968445,0.06084378138481515,1.2550059463449978,7.096207443536465,0.0,screened out,,,,,,0.14961832061068683,26.883554109193316,353,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (10% of float short — no short premium),29.280000686645508,2026-08-28,29.0,3.0300000000000002,3.275,3.5199999999999996,
INTU,Intuit,Information Technology,2026-08-25,AMC,2026-08-25,0.11592124821647996,0.12936572288076242,0.0750608188643305,0.06134980974207423,0.08877182798658677,0.5443642897901647,3.8193196278099584,0.0,screened out,,,,,,0.23195876288659795,65.80682032689027,60,0.8333333333333333,12,True,spread > 10%,spread > 10%,334.7099914550781,2026-08-28,335.0,34.3,38.8,43.3,
JKHY,Jack Henry & Associates,Financials,2026-08-18,AMC,2026-08-18,0.05071892931406678,0.06828179480469831,0.04069890398389195,0.03390396940190108,0.047493838565882816,0.24619889847993495,1.889887872826224,0.0,screened out,,,,,,0.692556634304207,350.5553112274436,110,0.8333333333333333,12,True,spread > 10%,spread > 10%,152.30999755859375,2026-08-21,150.0,5.050000000000001,7.7250000000000005,10.4,
KEYS,Keysight Technologies,Information Technology,2026-08-18,AMC,2026-08-18,0.09492242595204513,0.1009873060648801,0.07804220422482452,0.06185636078239713,0.09422804766725192,0.21629606563381967,1.3365810834978349,0.0,screened out,,,,,,0.12778603268945016,71.85782522103851,442,0.8333333333333333,12,True,spread > 10%,spread > 10%,354.5,2026-08-21,350.0,31.5,33.65,35.8,
LOW,Lowe's,Consumer Discretionary,2026-08-19,BMO,2026-08-18,0.057415381441463464,0.06297170867773413,0.029582261870102523,0.02459069415556931,0.034573829584635736,0.9408719216122766,7.1462370306624114,0.0,screened out,,,,,,0.19354838709677435,39.92601132636156,192,0.8333333333333333,12,True,spread > 10%,spread > 10%,215.97000122070312,2026-08-21,215.0,11.2,12.4,13.600000000000001,
