ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
XOM,ExxonMobil,Energy,2026-07-31,BMO,2026-07-30,0.046210721067020115,0.04716680495116536,0.017979134567198293,0.01476346813536485,0.021194800999031736,1.5702416817841962,11.251664942604872,9.376387452170727,iron fly,"short 157.5 straddle @ bid, long 152.5P / 162.5C @ ask",credit,368.0,368.0,132.00000000000003,0.04137931034482768,6.7731502383068705,513,0.8333333333333333,12,False,,,156.88999938964844,2026-07-31,157.5,7.1,7.25,7.4,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 157.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 157.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 162.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 152.5}]"
APH,Amphenol,Information Technology,2026-07-29,BMO,2026-07-28,0.13974465491660054,0.14292066980106874,0.06289464365167978,0.05259751050245233,0.07319177680090723,1.2218848347488533,9.564892772558913,7.970743977132427,iron fly,"short 155 straddle @ bid, long 145P / 165C @ ask",credit,760.0,760.0,239.99999999999994,0.045454545454545456,8.265489704405363,2006,0.8333333333333333,12,False,,,157.42999267578125,2026-08-21,155.0,21.5,22.0,22.5,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 155.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 155.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 165.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 145.0}]"
MPC,Marathon Petroleum,Energy,2026-08-04,BMO,2026-08-03,0.10311589692530529,0.1075991967916229,0.03830523145125388,0.0318209314927508,0.04478953140975695,1.6919533708216221,12.809609272103959,6.961744169621712,no affordable structure,,,,,,0.08695652173913045,13.835068143568513,1364,0.8333333333333333,12,False,,wide market,312.2699890136719,2026-08-21,310.0,30.8,32.2,33.6,
SYY,Sysco,Consumer Staples,2026-08-04,BMO,2026-08-03,0.06178881429804299,0.06423589605242093,0.03787478345338524,0.030630536843209086,0.0451190300635614,0.6313971636059695,4.230698315468875,3.525581929557396,iron fly,"short 82.5 straddle @ bid, long 77.5P / 87.5C @ ask",credit,290.0,290.0,210.0,0.07920792079207928,20.46565692144372,2006,0.8333333333333333,12,False,,,81.7300033569336,2026-08-21,82.5,4.85,5.05,5.25,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 82.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 82.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 87.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 77.5}]"
MSFT,Microsoft,Information Technology,2026-07-29,AMC,2026-07-29,0.07704806602699556,0.07875150966364682,0.05662342202942709,0.04822884781779614,0.06501799624105804,0.36071016666837646,3.118231263119427,2.598526052599522,iron fly,"short 382.5 straddle @ bid, long 372.5P / 392.5C @ ask",credit,755.0000000000001,755.0000000000001,244.99999999999994,0.04421768707482996,16.680277383087375,599,0.8333333333333333,12,False,,,381.5799865722656,2026-07-31,382.5,28.75,29.4,30.05,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 382.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 382.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 392.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 372.5}]"
MNST,Monster Beverage,Consumer Staples,2026-08-06,AMC,2026-08-06,0.07989525646704551,0.08336896326996053,0.05123774456168123,0.04222192669228653,0.060253562431075935,0.5593047108243744,4.0736700530065875,2.2139511157644622,iron fly,"short 92.5 straddle @ bid, long 87.5P / 97.5C @ ask",credit,330.00000000000006,330.00000000000006,169.99999999999994,0.08695652173913036,24.242905765066023,569,0.8333333333333333,12,False,,wide market,93.55999755859375,2026-08-21,92.5,7.15,7.475,7.8,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 92.5}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 92.5}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 97.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 87.5}]"
META,Meta Platforms,Communication Services,2026-07-29,AMC,2026-07-29,0.09367266505020673,0.09495133198836454,0.07414217511222272,0.06091817988142341,0.08736617034302203,0.2634194358126446,1.8927922664569332,1.577326888714111,iron fly,"short 605 straddle @ bid, long 600P / 610C @ ask",credit,309.9999999999998,309.9999999999998,190.00000000000023,0.027300748568912323,13.094059004336529,538,0.8333333333333333,12,False,,,606.0999755859375,2026-07-31,605.0,56.0,56.775,57.55,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 605.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 605.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 610.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 600.0}]"
F,Ford Motor Company,Consumer Discretionary,2026-07-28,AMC,2026-07-28,0.0703180230971164,0.07279152139701497,0.05269516526947716,0.03991600735350539,0.06547432318544892,0.33443026011054205,1.76736642120014,1.4728053510001167,iron fly,"short 14 straddle @ bid, long 11.5P / 16.5C @ ask",credit,91.0,91.0,159.0,0.07035175879396979,28.071477669407198,12275,0.8333333333333333,12,False,,,14.149999618530273,2026-07-31,14.0,0.9600000000000001,0.9950000000000001,1.03,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 14.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 14.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 16.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 11.5}]"
CVX,Chevron Corporation,Energy,2026-07-31,BMO,2026-07-30,0.042048143591155496,0.04397695751735529,0.02668158150517906,0.021670144152630192,0.03169301885772793,0.5759239602417754,3.9297679655460414,1.3519843918162824,iron fly,"short 195 straddle @ bid, long 190P / 200C @ ask",credit,340.0,340.0,160.0,0.09174311926605515,25.104039737815345,1607,0.8333333333333333,12,False,,wide market,194.4199981689453,2026-07-31,195.0,7.8,8.175,8.55,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 195.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 195.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 200.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 190.0}]"
COIN,Coinbase,Financials,2026-07-30,AMC,2026-07-30,0.1141722485845665,0.11944651006809268,0.07049956168631058,0.05665397001377355,0.08434515335884761,0.6194745875524523,4.042508030900843,1.281592219941397,iron fly,"short 160 straddle @ bid, long 155P / 165C @ ask",credit,295.0000000000001,295.0000000000001,204.9999999999999,0.09239130434782605,24.153592820215497,1610,0.8333333333333333,12,False,,wide market; squeeze risk (11% of float short — no short premium),161.16000366210938,2026-07-31,160.0,17.55,18.4,19.25,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 160.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 160.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 165.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 155.0}]"
