ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
CRM,Salesforce,Information Technology,2026-08-26,AMC,2026-08-26,0.08718262492715433,0.0899867444423552,0.05724882585470664,0.0436585931327898,0.07083905857662348,0.5228718427940774,2.822847678640635,2.3523730655338624,iron fly,"short 195 straddle @ bid, long 187.5P / 202.5C @ ask",credit,539.9999999999997,539.9999999999997,210.0000000000003,0.06432748538011705,18.73547362574437,942,0.8333333333333333,12,False,,,196.13999938964844,2026-08-28,195.0,16.549999999999997,17.099999999999998,17.65,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 195.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 195.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 202.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 187.5}]"
MRVL,Marvell Technology,Information Technology,2026-08-27,AMC,2026-08-27,0.1329861111111111,0.1363425925925926,0.1030946077773593,0.08687372352528289,0.11931549202943573,0.2899424516780237,2.361705445720841,1.968087871434034,iron fly,"short 215 straddle @ bid, long 207.5P / 222.5C @ ask",credit,525.0000000000002,525.0000000000002,224.99999999999983,0.05047867711053087,22.45776295695058,1519,0.8333333333333333,12,False,,,216.0,2026-08-28,215.0,28.0,28.725,29.45,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 215.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 215.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 222.5}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 207.5}]"
NVDA,Nvidia,Information Technology,2026-08-26,AMC,2026-08-26,0.06371165764094572,0.06416674090980962,0.05624587636762035,0.04248751210023084,0.07000424063500986,0.1327347310677387,0.695442066654137,0.5795350555451141,no trade,,,,,,0.014285714285714235,12.191176039133966,25518,0.8333333333333333,12,False,,,219.74000549316406,2026-08-28,220.0,13.9,14.0,14.1,
WMT,Walmart,Consumer Staples,2026-08-20,BMO,2026-08-19,0.05169270970272249,0.05295139029162169,0.05528217467960285,0.04856189897005817,0.06200245038914753,-0.06492988015908764,-0.6845341639534541,-0.5704451366278784,no trade,,,,,,0.048698572628043515,70.13193314359243,24596,0.8333333333333333,12,False,,,115.19999694824219,2026-08-21,115.0,5.8100000000000005,5.955,6.1,
TGT,Target Corporation,Consumer Staples,2026-08-19,BMO,2026-08-18,0.07082896315985034,0.07345225809169663,0.07346623551076947,0.05970153110154121,0.08723093991999774,-0.03589774721113262,-0.24555036886022502,-0.20462530738352083,no trade,,,,,,0.07407407407407397,198.94000943300676,1130,0.8333333333333333,12,False,,,152.47999572753906,2026-08-21,152.5,10.4,10.8,11.2,
A,Agilent Technologies,Health Care,2026-08-26,AMC,2026-08-26,0.08589328880557523,0.09027216235252614,0.055618773824250546,0.04442709823225193,0.06681044941624917,0.5443218701115015,3.4668462359474814,0.0,screened out,,,,,,0.10196078431372554,28.927786619551615,2114,0.8333333333333333,12,True,spread > 10%,spread > 10%,148.44000244140625,2026-09-18,150.0,12.1,12.75,13.4,
ADI,Analog Devices,Information Technology,2026-08-19,BMO,2026-08-18,0.06226269733155331,0.0692987803988717,0.054553058758229966,0.04517022031951898,0.06393589719694096,0.1413236718309632,1.053057969623167,0.0,screened out,,,,,,0.22601279317697248,182.52692393815806,179,0.8333333333333333,12,True,spread > 10%,spread > 10%,376.6300048828125,2026-08-21,377.5,20.799999999999997,23.45,26.1,
ADSK,Autodesk,Information Technology,2026-08-27,AMC,2026-08-27,0.09076543056601583,0.12156084450805692,0.05181343080367448,0.04303947031621568,0.06058739129113328,0.7517741859236035,5.689663518176527,0.0,screened out,,,,,,0.6785714285714286,158.11980966283525,53,0.8333333333333333,12,True,spread > 10%,spread > 10%,246.7899932861328,2026-08-28,245.0,14.8,22.4,30.0,
BBY,Best Buy,Consumer Discretionary,2026-08-27,BMO,2026-08-26,0.08536725434367143,0.09281540405150852,0.08446081049719323,0.07260695126201291,0.09631466973237354,0.010732123468177262,0.09800170649898814,0.0,screened out,,,,,,0.1744966442953021,1643.3780728448546,205,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (9% of float short — no short premium),87.2699966430664,2026-08-28,87.0,6.800000000000001,7.450000000000001,8.100000000000001,
CRWD,CrowdStrike,Information Technology,2026-08-26,AMC,2026-08-26,0.09839376376180897,0.104969003344937,0.06323323378435183,0.05210400775587317,0.07436245981283049,0.5560451027598438,4.048954986070034,0.0,screened out,,,,,,0.1336515513126492,37.40125411843167,188,0.8333333333333333,12,True,spread > 10%,spread > 10%,212.9199981689453,2026-08-28,212.5,19.55,20.950000000000003,22.35,
