ticker,name,structure,contracts,entry_side,entry_price,cash_flow,position_risk,position_max_gain,entry_by,earnings_date,session,expiry,spot,edge,score,implied_move_mid,fair_move,n_events
HPE,Hewlett Packard Enterprise,iron fly,2,credit,459.0,918.0,482.0,918.0,2026-09-02,2026-09-02,AMC,2026-09-04,53.45000076293945,1.0148145481178226,5.542352278339921,0.14031805225342978,0.06964316015313199,12
CRM,Salesforce,iron fly,2,credit,294.9999999999998,589.9999999999995,410.0000000000005,589.9999999999995,2026-08-26,2026-08-26,AMC,2026-08-28,209.1699981689453,0.4370898952163418,1.9863863981750176,0.07983936580862573,0.055556278054969266,12
