ticker,name,structure,contracts,entry_side,entry_price,cash_flow,position_risk,position_max_gain,entry_by,earnings_date,session,expiry,spot,edge,score,implied_move_mid,fair_move,n_events
CRM,Salesforce,iron fly,2,credit,760.0,1520.0,480.00000000000006,1520.0,2026-08-26,2026-08-26,AMC,2026-08-28,206.08999633789062,0.5915791948479192,2.5988174804300135,0.08734048386554615,0.05487661823443968,12
MRVL,Marvell Technology,iron fly,2,credit,789.9999999999999,1579.9999999999998,420.0000000000003,1579.9999999999998,2026-08-27,2026-08-27,AMC,2026-08-28,237.27000427246094,0.2331490378822015,1.5571410853005347,0.12780798016582542,0.10364357935624849,12
