ticker,name,structure,contracts,entry_side,entry_price,cash_flow,position_risk,position_max_gain,entry_by,earnings_date,session,expiry,spot,edge,score,implied_move_mid,fair_move,n_events
CCL,Carnival Corporation,iron fly,3,credit,141.0,423.0,477.0,423.0,2026-09-28,2026-09-29,BMO,2026-10-02,21.84000015258789,0.7713274576072562,6.001504308022699,0.08562271002449685,0.04833815998096574,12
NKE,"Nike, Inc.",iron fly,2,credit,267.99999999999994,535.9999999999999,464.00000000000017,535.9999999999999,2026-10-01,2026-10-01,AMC,2026-10-02,35.5099983215332,0.1529365433925527,0.9551172368557891,0.09222754589695505,0.07999360105767186,12
