ticker,name,sector,earnings_date,session,entry_by,implied_move_mid,implied_move_ask,fair_move,ci_low,ci_high,edge,z,score,structure,detail,entry_side,entry_price,max_gain,max_loss,spread_pct,spread_cost_pct_of_edge,open_interest,conf_mult,n_events,screened,screen_reason,flags,spot,expiry,atm_strike,straddle_bid,straddle_mid,straddle_ask,legs_json
A,Agilent Technologies,Health Care,2026-08-26,AMC,2026-08-26,0.0917677045757665,0.094447053614475,0.05561874204209248,0.04442705625013485,0.06681042783405011,0.6499421095557382,4.139547092757767,3.449622577298139,iron fly,"short 150 straddle @ bid, long 145P / 155C @ ask",credit,330.00000000000006,330.00000000000006,169.99999999999994,0.058394160583941535,14.823933252372598,2110,0.8333333333333333,12,False,,,149.2899932861328,2026-09-18,150.0,13.3,13.7,14.1,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 150.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 150.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 155.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 145.0}]"
CRM,Salesforce,Information Technology,2026-08-26,AMC,2026-08-26,0.09944381231348011,0.10205095346027547,0.05709699707001969,0.043660464012913264,0.07053353012712611,0.7416644905428093,4.039113228491276,3.3659276904093964,iron fly,"short 200 straddle @ bid, long 195P / 205C @ ask",credit,350.0,350.0,150.0,0.05243445692883899,12.313280853855845,1238,0.8333333333333333,12,False,,,201.3699951171875,2026-08-28,200.0,19.5,20.025,20.55,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 200.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 200.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 205.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 195.0}]"
MRVL,Marvell Technology,Information Technology,2026-08-27,AMC,2026-08-27,0.15089117429633617,0.15662976481767332,0.10294275543165865,0.08687556704909688,0.11900994381422042,0.46577749608139624,3.8246077754129715,3.187173146177476,iron fly,"short 220 straddle @ bid, long 210P / 230C @ ask",credit,765.0,765.0,234.99999999999997,0.076062639821029,23.93651618641652,1627,0.8333333333333333,12,False,,,222.17999267578125,2026-08-28,220.0,32.25,33.525,34.8,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 220.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 220.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 230.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 210.0}]"
NVDA,Nvidia,Information Technology,2026-08-26,AMC,2026-08-26,0.06990678999849714,0.07035064263340825,0.05624592419015101,0.04248755373130902,0.07000429464899299,0.24287743521046512,1.2725173865866377,1.0604311554888646,iron fly,"short 225 straddle @ bid, long 215P / 235C @ ask",credit,774.9999999999998,774.9999999999998,225.00000000000017,0.012698412698412879,6.498162578244882,18249,0.8333333333333333,12,False,,,225.3000030517578,2026-08-28,225.0,15.649999999999999,15.75,15.850000000000001,"[{""action"": ""SELL"", ""right"": ""CALL"", ""strike"": 225.0}, {""action"": ""SELL"", ""right"": ""PUT"", ""strike"": 225.0}, {""action"": ""BUY"", ""right"": ""CALL"", ""strike"": 235.0}, {""action"": ""BUY"", ""right"": ""PUT"", ""strike"": 215.0}]"
WMT,Walmart,Consumer Staples,2026-08-20,BMO,2026-08-19,0.0518060831036999,0.053836846995171043,0.05528218355027954,0.04856191338507057,0.062002453715488515,-0.0628792175587295,-0.6629153624507507,-0.5524294687089588,no trade,,,,,,0.07839866555462896,116.84149653784252,1380,0.8333333333333333,12,False,,,115.72000122070312,2026-08-21,116.0,5.76,5.995,6.23,
TGT,Target Corporation,Consumer Staples,2026-08-19,BMO,2026-08-18,0.0702527193486574,0.07330718540729468,0.07346620497203113,0.0597015063823932,0.08723090356166906,-0.043741004787127856,-0.2992003891764189,-0.16260890716109794,no trade,,,,,,0.08695652173913038,190.10298576848746,1676,0.8333333333333333,12,False,,wide market,155.50999450683594,2026-08-21,155.0,10.45,10.924999999999999,11.399999999999999,
ADI,Analog Devices,Information Technology,2026-08-19,BMO,2026-08-18,0.0728021592004406,0.07791798660371481,0.054401201064650094,0.04517205945525568,0.06363034267404451,0.33824543899174037,2.5552395818506173,0.0,screened out,,,,,,0.1405405405405405,55.6039241600549,522,0.8333333333333333,12,True,spread > 10%,spread > 10%,381.1700134277344,2026-08-21,380.0,25.8,27.75,29.7,
ADSK,Autodesk,Information Technology,2026-08-27,AMC,2026-08-27,0.10059699511394582,0.12405024445650352,0.05166157590349156,0.04304130926067519,0.06028184254630793,0.9472304774804005,7.275370456479063,0.0,screened out,,,,,,0.46628131021194613,95.85388138474266,8,0.8333333333333333,12,True,spread > 10%,spread > 10%,257.9599914550781,2026-08-28,255.0,19.9,25.95,32.0,
BBY,Best Buy,Consumer Discretionary,2026-08-27,BMO,2026-08-26,0.0872876406935017,0.09841827943965292,0.08429790199891012,0.07261152656542358,0.09598427743239665,0.035466347604122324,0.3278731829895895,0.0,screened out,,,,,,0.2550335570469799,744.5894028321919,227,0.8333333333333333,12,True,spread > 10%,spread > 10%,85.3499984741211,2026-08-28,85.0,6.5,7.45,8.4,
CRWD,CrowdStrike,Information Technology,2026-08-26,AMC,2026-08-26,0.1097414983991566,0.11683589829566775,0.06323323940738784,0.0521040152633849,0.07436246355139078,0.7355033432991411,5.3557178786779485,0.0,screened out,,,,,,0.1292929292929294,30.508129309965096,517,0.8333333333333333,12,True,spread > 10%,spread > 10%,225.52999877929688,2026-08-28,225.0,23.15,24.75,26.35,
DG,Dollar General,Consumer Staples,2026-08-27,BMO,2026-08-26,0.09686271152227291,0.10157273766394792,0.08074137712407443,0.061269872543085496,0.10021288170506337,0.19966632936449658,1.061094281584367,0.0,screened out,,,,,,0.09725158562367868,58.43221194147975,26,0.8333333333333333,12,True,OI < 500,OI < 500; wide market,122.08000183105469,2026-08-28,122.0,11.25,11.825,12.4,
DE,Deere & Company,Industrials,2026-08-20,BMO,2026-08-19,0.0599301082781484,0.06858486505946139,0.05523727298146192,0.0489994456522865,0.06147510031063735,0.08495776571485406,0.9641718821076162,0.0,screened out,,,,,,0.2888283378746594,368.8497990723835,25,0.8333333333333333,12,True,spread > 10%,spread > 10%,612.3800048828125,2026-08-21,612.5,31.4,36.7,42.0,
DLTR,Dollar Tree,Consumer Staples,2026-08-27,BMO,2026-08-26,0.11232919120760128,0.1296996846933128,0.08547323574699457,0.07117597559353657,0.09977049590045257,0.31420309791595813,2.4073558254438643,0.0,screened out,,,,,,0.3092783505154637,129.36045795273378,458,0.8333333333333333,12,True,spread > 10%,spread > 10%,129.52999877929688,2026-08-28,130.0,12.3,14.549999999999999,16.799999999999997,
EL,Estée Lauder Companies (The),Consumer Staples,2026-08-19,BMO,2026-08-18,0.09333486061021003,0.10077874519875439,0.08458150214415516,0.06736338357698489,0.10179962071132544,0.10349022237907544,0.6515406527334419,0.0,screened out,,,,,,0.1595092024539878,170.08065229846156,341,0.8333333333333333,12,True,spread > 10%,spread > 10%,87.31999969482422,2026-08-21,87.0,7.5,8.15,8.8,
HD,Home Depot (The),Consumer Discretionary,2026-08-18,BMO,2026-08-17,0.04675153476529866,0.0494585876390327,0.035359731748737036,0.028207229072290004,0.042512234425184064,0.32216881896929306,2.0412064708625492,0.0,screened out,,,,,,0.11580594679186215,47.52632870843129,307,0.8333333333333333,12,True,spread > 10%,spread > 10%,341.70001220703125,2026-08-21,342.5,15.05,15.975,16.9,
HPQ,HP Inc.,Information Technology,2026-08-26,AMC,2026-08-26,0.12332268671206847,0.13450479561083115,0.05582931826284131,0.04281606141266918,0.06884257511301344,1.2089233855851895,6.647029410119221,0.0,screened out,,,,,,0.18134715025906742,33.13542991167965,3393,0.8333333333333333,12,True,spread > 10%,spread > 10%; squeeze risk (10% of float short — no short premium),31.299999237060547,2026-08-28,30.0,3.51,3.86,4.21,
HRL,Hormel Foods,Consumer Staples,2026-08-27,BMO,2026-08-26,0.06444353378000982,0.07569557936064646,0.06623440898975945,0.05452562248135632,0.07794319549816257,-0.027038441756557684,-0.1960225055916705,0.0,screened out,,,,,,0.3492063492063492,1256.5973909717247,167,0.8333333333333333,12,True,spread > 10%,spread > 10%,24.440000534057617,2026-08-28,24.0,1.3,1.5750000000000002,1.85,
INTU,Intuit,Information Technology,2026-08-25,AMC,2026-08-25,0.12001451052076638,0.13062044400864806,0.07535167822410244,0.061611355411688565,0.08909200103651631,0.5927251170681667,4.165832684781642,0.0,screened out,,,,,,0.1767441860465115,47.49333144586029,91,0.8333333333333333,12,True,spread > 10%,spread > 10%,358.2900085449219,2026-08-28,360.0,39.2,43.0,46.8,
JKHY,Jack Henry & Associates,Financials,2026-08-18,AMC,2026-08-18,0.046676504372583874,0.07185936068356555,0.041884406415154576,0.034562059915499,0.04920675291481015,0.11441245961397761,0.8387410705748863,0.0,screened out,,,,,,1.0790378006872852,1051.0159239103252,162,0.8333333333333333,12,True,spread > 10%,spread > 10%,155.86000061035156,2026-08-21,155.0,3.3499999999999996,7.2749999999999995,11.2,
KEYS,Keysight Technologies,Information Technology,2026-08-18,AMC,2026-08-18,0.09566200202381087,0.1037162621646635,0.0783330857530494,0.06211792846034446,0.09454824304575433,0.2212209069025074,1.3696283478298064,0.0,screened out,,,,,,0.16838995568685383,92.95745925487924,454,0.8333333333333333,12,True,spread > 10%,spread > 10%,353.8500061035156,2026-08-21,350.0,31.0,33.85,36.7,
LOW,Lowe's,Consumer Discretionary,2026-08-19,BMO,2026-08-18,0.05544862951293962,0.0650719453788217,0.02958225669028551,0.024590692676601945,0.034573820703969076,0.8743880865298672,6.641273820918094,0.0,screened out,,,,,,0.3471074380165289,74.40792670748064,482,0.8333333333333333,12,True,spread > 10%,spread > 10%,218.22000122070312,2026-08-21,217.5,10.0,12.1,14.2,
